id,category,checksum,trusted,url
1403,1,f666ffef-6f83-c621-6efd-07a76417900d,False,http://corp.joycity.com
1414,1,02eebddd-7a7a-3dd8-7310-20ae468fc694,False,http://www.nordcurrent.com
1422,1,375999fe-76f5-5833-7295-b77b5a4ac8df,False,http://weirdbeard.nl/
444,1,d7b364dd-1b6f-c44c-387d-0ffebda9ff6c,False,http://www.kloonigames.com/
1467,1,0b437315-1455-cb6a-de01-cca514a18f18,False,http://shotgunwithglitters.com/
1505,1,4dd6bc2d-f668-52c7-0406-ecc4bfaab32a,False,http://mostlyharmlessgames.se/
1974,1,2e0c3829-694d-bd9d-f01e-790036b6645b,False,http://h099.com/
44,1,f5f07b17-0b78-cbda-8c5b-67df940023cb,False,http://humongous.com/
51,1,ef2d649c-4940-ba7e-7cfa-f83eb00713cf,False,https://terraria.org/relogic
66,1,958e27a6-b2fd-8f4b-983c-c4a01d57d2bb,False,http://massiveblack.com/
791,1,45f02271-dccb-b66e-a9ba-a09fdbfbc27a,False,http://www.studioistolia.com/
793,1,66175174-9989-0d96-1066-ce5946bf7aea,False,http://www.zombie.com/
2007,1,257ce76c-9272-cd59-00d5-69c5184aab42,False,https://spaceapegames.com/about
12,1,9f871214-35e0-bf9c-e215-61813ff2b34d,False,https://www.turtlerockstudios.com/
1650,1,29b1a1db-1fc9-5948-939e-d5223a92ee92,False,https://www.rockodilegames.com/
1720,1,24d38ccc-5793-0459-948f-915643bc2baa,False,http://bravegiant.com/
722,1,83ba1ee0-36cb-15e5-83bf-53201517da2c,False,https://www.abyssalarts.com/
1726,1,4a1fc7d2-9f61-d0a9-6211-6642f2c58f28,False,http://www.1button.co/
730,1,fe476089-63a7-b821-0bf3-5d953f288cac,False,http://finishlinegames.com/
1767,1,3374dbb7-d566-a6f7-2741-8241516dfd5d,False,http://aesir-interactive.com/
1768,1,4cbae180-d4c2-2124-9195-6364941b4d5a,False,https://www.aerosoft.com/en/
786,1,a86df4a4-fc54-628a-71ba-a212ff831172,False,http://www.digeratidistribution.com/
716,1,9a5cc0dc-a750-f9df-eb0d-41cdb5a311a7,False,http://www.magicpockets.com/
751,1,9693183d-83ea-38f7-ddf7-028e66ce6fc8,False,http://10antshill.com/
1847,1,6b2b7778-3391-754d-f585-5133360e6e71,False,http://www.kinestheticgames.com/
682,1,e3097838-dcad-ca7f-a1b7-ecb5d42d0323,False,http://pixelmagegames.com/
683,1,df08cf51-400b-1bad-7409-501013516593,False,http://www.turbo.nyc
705,1,8b89bff6-c556-bda7-7665-f0085b76e5dc,False,http://triangle-studios.com/
1708,1,83b76af6-cf0e-cec6-1fa3-d949a5fb1406,False,http://www.heatpotgames.com/
712,1,a6e7a88b-c6fb-7bbc-d481-8e5b61ec497c,False,http://www.inkyfox.de/
1718,1,43be63b9-1043-8b17-cac0-fd224cb3b81c,False,http://regista.co.jp/
736,1,92fb2b4d-4534-48bd-8598-7e7e92d626de,False,http://noonan.design
1736,1,537bcb95-e325-df4c-b95b-9d17bdabb8eb,False,http://www.wildfactor.net/
838,1,8402e6e5-41c0-e653-bd42-e245b503acba,False,https://www.ogreheadstudio.com/
2523,1,5945c84e-de62-9a09-425b-b88032c550c9,False,http://www.lugus-studios.be/
563,1,1eb444a3-494a-27d5-0366-ffe3a3a9ef13,False,http://www.ghostlight.uk.com/
1579,1,eacc25b1-55a3-ac27-738f-2caf92afa5d8,False,http://www.ccbrothers.com/home/
591,1,22790fc4-d5c7-0e4a-7c9d-f2842f265268,False,http://cremagames.com/
1605,1,67079868-9b65-c681-aeb5-305588fcc3fd,False,http://grandcrugames.com/
1849,1,dd9fac92-19c3-8d96-2b22-3df0e65b0c92,False,https://www.fancy-bytes.com/
851,1,1e6768f1-8340-721e-35b0-c4c85da649b4,False,http://www.marv.jp/
610,1,aec3c68c-ae44-7585-04d1-ae3ba8f58727,False,http://www.magneticrealms.com/
611,1,215b7ac5-43a8-78d0-a5ee-7e1fe89ed1a2,False,http://alwasawakening.com
1631,1,de58b86f-572d-c009-e5ab-42121967d08b,False,http://www.tribeflame.com/
681,1,71786c9d-f762-a954-2b3c-648e2a2fd700,False,http://www.alvion.co.jp/en/
646,1,35a6a545-e837-e95a-06b2-6ceb9c0e894e,False,http://www.mindark.com/
1681,1,315566fb-fbaa-42cd-c60e-7ee7a81c0fc5,False,http://namida.fi/
747,1,f4f8d6c1-231a-d69b-a4ba-58e659e818f8,False,http://www.coffeestainstudios.com/
1870,1,0622758a-bb2c-2b96-2146-f5ac58061edd,False,http://playerthree.com/
1743,1,678e16be-2e48-c86b-7780-cd8d1a73cc8f,False,http://www.skeletonbiz.com/
878,1,b3d362f3-af10-bfa9-71e7-35ebdb250b69,False,http://www.stormindgames.com/
879,1,ff7f0a2c-0d9b-119e-354c-d60305e70265,False,http://www.kchampgames.com/
890,1,52cb3672-9296-134b-73c5-fe889a1e7612,False,http://www.redlynx.com/
1907,1,8186dac6-86b9-4c2b-46c1-03084f5730d0,False,https://iopixel.com/
909,1,016827fb-e67b-b514-3303-31581904cd1a,False,http://company.xlgames.com/en
926,1,2e8191d7-ca3a-5da3-ccdb-326bd840f074,False,http://www.libredia.com/
1111,1,62ac60e1-2f90-c1bc-7218-5e1ebf94c614,False,http://www.dpadstudio.com/index.html
131,1,e33c0a06-5122-bc72-f707-98ab0e28a5a6,False,http://ciaonline.jp/
1131,1,dce8f67b-638a-bbab-5e43-72221352aec1,False,http://www.bandai.com/
145,1,4c9cf14a-80dd-7e10-90d4-5211793ea843,False,http://smartlydressedgames.com/
1165,1,1f87d952-18d6-7bc0-41eb-812f5c7d9480,False,https://okamgames.com/
1170,1,a73e59d6-54f6-d552-bcb9-8ec583604c06,False,http://www.ttgames.com
176,1,7e7aa879-373e-a835-fdaf-2275e7bf0b80,False,http://cloudheadgames.com/cloudhead/
184,1,a8c88afc-9d75-b790-def3-a8bf97e76d3f,False,http://www.cigames.com/
188,1,a457aa28-f225-f0bb-16cc-4029adc0c8e3,False,http://kairosoft.net/
202,1,69c54318-6e83-f43d-1944-57548fef0a1d,False,http://www.hamster.co.jp/
206,1,7ecc6ca7-10ea-588d-1a19-83e188318801,False,http://www.stcware.com/
208,1,de0b27d6-d875-58aa-2dd1-1b3d80445477,False,http://www.logicartists.com/
227,1,b845690f-31d9-bb38-e63f-a2a3da8fd8b7,False,http://frontwing.jp/
228,1,c74c2f9f-f311-6380-4566-35c1953be555,False,https://en.wikipedia.org/wiki/Clover_Studio
234,1,3cafbbcc-08a7-cd5c-78e4-1b9a0937c6b3,False,http://www.prot.co.jp/
236,1,ca43923b-a903-0861-3b7d-bb40fe2df5ce,False,http://gambrinous.com/
246,1,3d773e5b-da5b-9e9c-ae26-926b4e6f416f,False,http://robotgentleman.com/
252,1,e3d27076-f7cb-bfd7-7fa9-ba785cf850e9,False,http://nkidu.com/
258,1,c4efae0b-054d-f9c9-8107-14e939d270aa,False,http://www.mikebithellgames.com/
283,1,db53755f-82ab-0eb9-bc1b-48902520bc65,False,https://snowhydra.com/
285,1,1b7e73f7-ec75-bc29-2902-256a6406f368,False,http://lizsoft.jp/
302,1,74aa59eb-5491-321b-306d-cfd32220106b,False,http://www.positech.co.uk/
1326,1,097b53a4-df1c-d64f-016b-f88d6d43f39f,False,http://www.streumon-studio.com/
358,1,bb3b2a3e-1051-a0c4-0256-89f70e4fdbae,False,http://www.eidos.com
359,1,fe829b33-e39d-a820-514e-6b801e98cc13,False,http://rockethammer.com/
365,1,157d86d1-128f-d889-3b3b-c58713f65414,False,http://www.oointah.com/
370,1,20ac54da-6ba3-1317-7e02-096919f2518e,False,http://34bigthings.com/
373,1,71071096-1542-1449-32a7-fc80db7b7118,False,http://www.realmforgestudios.com/
385,1,0c09f617-a28c-5e3a-6200-4484c2ccaa18,False,http://www.reizastudios.com/
389,1,abfec7d8-bc66-6b44-cf26-b12e429bb270,False,https://www.koeitecmo.co.jp/e/
393,1,48081773-00af-a70a-682d-8f50327e89b2,False,http://17-bit.com/
405,1,86a709d9-c7da-109e-ed17-e1f5f6bce26b,False,http://www16.big.or.jp/~zun/
415,1,e66cbc60-d391-80c4-529c-b83b16e84afe,False,http://bombservice.com/
421,1,e75918a3-7f59-9dad-ca32-ce5a18caf834,False,http://www.masayagames.com/
424,1,30002e7f-3c0c-b83c-8c74-5e2d4e519d6d,False,https://www.2k.com/
427,1,8f1ec366-8682-dcce-1ecd-902406b4be2c,False,http://slugdisco.com/
1433,1,99834c65-cefc-b087-88a9-5de2e362779f,False,http://www.repulse.com/
441,1,74cf82f9-08a9-93df-80fa-6b6a40810c6d,False,http://www.fromsoftware.jp/
1453,1,06e3355e-4862-cfcd-dde8-fc2adfaeaaef,False,https://www.infinitygames.io/
458,1,39feb396-af9c-f9bf-f14d-afb022de801d,False,http://www.valvesoftware.com/
464,1,e893078d-f4ce-e7ac-1727-9b6063b56e63,False,http://uplayonline.com/
467,1,5d5cbd44-ac1a-97ca-2804-973b500e1de0,False,http://stegosoftgames.com/
479,1,68205e8d-61c7-262c-0260-cb3da79dc3db,False,http://www.undeadlabs.com
1481,1,91ba03b7-caf4-4eee-3398-effa8e2779d2,False,https://line.games/
484,1,30cf058c-e0c7-97b6-bd7a-36fbbaa0da4f,False,http://www.spiderwebsoftware.com/
489,1,1ad74a2f-88df-d5d4-a449-e6e38ce313c3,False,http://www.flamingfowl.com/
1491,1,059fbb9b-be07-7c02-6237-cc0596b03715,False,http://www.radiationblue.com/
498,1,472add89-457c-1fec-f54a-528253d40c62,False,http://www.ncsx.co.jp/
503,1,4951d62b-4b1e-9808-d64b-89990f8483d2,False,http://www.blackmillgames.com/
1506,1,35047cba-b262-8558-9175-80080b492b47,False,http://www.mabozo.com/site/
511,1,7a886391-240e-1e2d-86ea-d536487323ec,False,http://www.sony.com/
946,1,51753244-b0fb-d6c1-a433-07b9b84b513d,False,https://www.kadokawa.co.jp/
996,1,a29ba421-85ba-914b-6dda-9d33747d9ba4,False,http://www.falcom.com/
1791,1,12e9b4db-ee36-7442-85fc-5beefcf3cd62,False,https://www.bigumaku.com/
854,1,4589a14d-b1dc-debe-9a6a-84864bd6dd55,False,http://www.pqube.co.uk/
23,1,ded674f6-d925-5996-54fe-de9dc9b5af67,False,http://www.broderbund.com/
1651,1,8d4de860-182b-a027-0c46-05de4430c1ba,False,http://prankentertainment.com/
659,1,9f95677f-a1ba-0a54-ef32-0db7814070f7,False,http://www.themolassesflood.com/
672,1,cf9d2c2f-1ffc-3bed-ed6d-fb23d3a4a68c,False,https://forwardworks.com/
727,1,291efd5a-1be7-51d4-592c-9101cb99d566,False,http://www.12eastgames.com/blog/
1727,1,b1a293f1-371c-0fdb-7bc8-af455eed0c84,False,http://www.deadcore-game.com/
1769,1,8b0ed3dd-c8c6-b162-62e2-e9a4558a4516,False,http://casualbrothers.com/cb/
1821,1,d0244612-d384-5498-496b-3bc2430dafe4,False,http://www.escapistgames.com
1820,1,8aa58cfe-2ae2-8221-03b3-56ee879b9c52,False,https://fallenflagstudio.com
1822,1,febbfc66-d865-b038-04f4-83f7887af79c,False,https://glitchers.com/
1738,1,2f1709c0-c08f-5e0a-0f4a-c085d368a889,False,http://www.themgames.net/
1680,1,820a5e13-f602-1b76-11eb-1c269b131255,False,https://platonicpartnership.com/
1682,1,99ed2fc4-bea8-aab4-bbf1-269430bce3e4,False,http://mantisbite.com/
1735,1,30137d83-c2e8-1bd7-0306-64b4d94f9400,False,http://www.voxler.fr/
1740,1,914f9904-3c4a-4cb5-cbd8-aa356bf01767,False,http://susheegames.com/
1741,1,78af9066-d648-7352-7e16-852a7988f346,False,https://storybird.fr/
846,1,28706617-57a9-1a53-d75f-d2b793af823f,False,http://www.creative-assembly.co.uk
852,1,c952a11c-4889-e6a4-cc0e-f34d563056c2,False,http://rocksteadyltd.com
1850,1,48ad524b-ccc5-c244-dfab-7141d65bf912,False,https://lofigames.com/about/about-us/
1744,1,c3f2801f-162f-962a-045c-a0a819d3a33c,False,https://playsoftgames.com/
798,1,d69f14f9-ceac-2eef-a4d5-f51a89e7126f,False,http://www.brainseal.com/
3523,1,c0a905ad-2a30-d779-a7eb-e6626b39ee8f,False,https://www.inisj.co.jp/
534,1,1788e97d-126d-2cee-f718-5787b342a999,False,http://madmind-studio.com/
804,1,ebaead0e-759b-8f58-7a21-0f2ff81c6fdb,False,https://www.happyvolcano.com
1742,1,e416a24b-f3a9-dcf5-afab-71d2821656e9,False,http://www.sdpgames.com/
575,1,af2e325b-2b0f-74f9-6617-462e24ceb18c,False,http://supermegateam.com/
1580,1,95a15ed9-658d-27dd-478a-b0d219067a82,False,https://catland.studio/
1581,1,2e1a1fcc-bd77-217e-2f9f-67caeebea5da,False,http://bitweirdgames.com/
588,1,29397786-294c-ecfd-a208-ec6d5715d24a,False,https://twitter.com
597,1,0a08a87e-be00-f3c3-4920-1c04dbcff63f,False,http://www.zenimaxonline.com/
1607,1,9bc2899f-8886-ca2e-c6cc-cc5c3c301a44,False,http://kraftixgames.com/
1608,1,460fcaa0-56e8-b989-2b82-0d86b0abe830,False,http://www.gatlinggoatstudios.com/
626,1,f4ec6eb3-2b8a-93b2-cceb-f8d3408651b1,False,http://anotherindie.com/
78,1,f324979f-2c19-97f2-f3d4-46349dc38a88,False,http://www.midasinteractive.com/
89,1,dec33323-322d-b6f9-814b-989fecab2991,False,http://tactile.dk/
1094,1,39e38b7f-5823-ff71-6a25-4fc976f9d1c7,False,http://www.intsys.co.jp/index.html
1096,1,0eb9b465-5992-9e47-79ef-4271dbeaab3a,False,http://www.nintendo.com/
1107,1,1494b06e-7030-76aa-67bc-27e99a39734f,False,http://www.thevoxelagents.com/
1133,1,796a1406-9eec-bc38-5822-d25dbbd76598,False,http://www.mountainsheep.net/
1145,1,922ba8ed-8c06-172c-2cf8-7360fb7d3878,False,http://www.iggymob.com/
1153,1,affbbe2f-7045-106a-ee20-9ea940cbb2fb,False,http://chibig.com/
1186,1,dceac67b-ce83-7909-8d1b-98b6385bc009,False,http://www.insomniacgames.com/
