id,checksum,created_at,games,name,slug,updated_at,url
681,d00729bc-b2bf-5e81-de41-2294cd30a37c,1390733820,"[2181, 2182, 23518, 78192, 85487, 85488, 85489, 85490, 130310, 191408]",Wii Sports,wii-sports,1693193355,https://www.igdb.com/collections/wii-sports
1141,3a5acc7f-49e1-d50e-ce4b-4f65960c080d,1420306094,"[7768, 9523, 46025, 113568, 145782, 186224]",OlliOlli,olliolli,1693558381,https://www.igdb.com/collections/olliolli
2654,11bbeb29-4a76-57ca-7a4e-0fdc7c8395cb,1491247688,[15305],Continent of the Ninth Seal,continent-of-the-ninth-seal,1491247688,https://www.igdb.com/collections/continent-of-the-ninth-seal
3216,0d7f0bf6-17c3-9113-090a-974c15e2688e,1507209612,"[59072, 59073, 59081, 59082, 59084, 59085, 59087, 59088, 59089, 59090, 59091, 59094, 59095, 59096, 80492]",Divine Heart,divine-heart,1692191331,https://www.igdb.com/collections/divine-heart
844,c9d7ac3f-8880-ffa2-239d-f3c0b8fe7a73,1396467094,"[5575, 5832, 5833, 7304, 240359, 240364, 240365, 240366]",FIFA Street,fifa-street,1691033952,https://www.igdb.com/collections/fifa-street
3657,ebb8ad17-06b9-741d-220d-5bb493e164d3,1507800754,"[9401, 62651]",The Chronicles of Shakespeare,the-chronicles-of-shakespeare,1693308569,https://www.igdb.com/collections/the-chronicles-of-shakespeare
635,f0210f38-d6f4-522f-a278-86c80600203a,1390150891,"[3842, 3843, 3844, 4735, 4736, 4737, 4738, 4739, 5763, 5764, 5765, 5807, 6931, 6932, 7807, 7808, 7809]",Cabela,cabela,1693224451,https://www.igdb.com/collections/cabela
7998,bd7097df-e896-9519-a22f-48b3127a81c7,1655685540,"[109605, 114000, 114001]",Kemono Friends,kemono-friends,1692084659,https://www.igdb.com/collections/kemono-friends
5535,65cce710-723a-60c0-0a4a-3546b518d7c0,1545222056,"[25577, 29994, 90604]",Oh...Sir!,oh-dot-dot-dot-sir,1687504209,https://www.igdb.com/collections/oh-dot-dot-dot-sir
5652,bb37fc35-bf69-5831-cd15-139bf09d72e9,1554791874,[60360],bad eggs online,bad-eggs-online,1554791874,https://www.igdb.com/collections/bad-eggs-online
4707,e29d942d-303d-2873-6521-49d88c8a10f7,1512851885,"[21822, 85718, 239471, 243748]",Block Breaker Deluxe,block-breaker-deluxe,1680597061,https://www.igdb.com/collections/block-breaker-deluxe
2044,d2d2200e-e675-ed17-4c99-42412565a860,1454922144,"[17282, 17283]",Sky Kid,sky-kid,1685010999,https://www.igdb.com/collections/sky-kid
7904,658863fb-00c7-ac38-d163-78d8581a1ac9,1653647125,"[202868, 202869, 202870, 202871, 202872, 202873, 202874, 202875]",Arcade Nano,arcade-nano,1653647160,https://www.igdb.com/collections/arcade-nano
8087,41239387-ea4e-a067-256f-bd4b5c1c9d84,1658198455,[149355],The Test,the-test,1658217603,https://www.igdb.com/collections/the-test
10,136039c5-d556-3aa1-6b15-41c23b49296d,1298980785,"[76, 77, 78, 1887, 17462, 17464, 17465, 17466, 20188, 20189, 21664, 21765, 22258, 22552, 27911, 30208, 44545, 47491, 57280, 66298, 67172, 120314, 141834, 224491]",Dragon Age,dragon-age,1693480255,https://www.igdb.com/collections/dragon-age
5481,326ff675-9b09-05c3-e6fc-522078ded627,1533755724,"[9182, 106852]",We Happy Few,we-happy-few,1686029808,https://www.igdb.com/collections/we-happy-few
2973,01e1bb2a-c0da-c6fc-c2ba-304801589f31,1506583805,"[55968, 56105, 56205, 56210]",Death Fighter,death-fighter,1691489095,https://www.igdb.com/collections/death-fighter
8061,982c32b6-57c2-c1ad-2b8b-5d186cd19b49,1657291725,"[18768, 97527, 208374]",K.C. Munchkin!,kc-munchkin--1,1681827020,https://www.igdb.com/collections/kc-munchkin--1
5044,e0804054-9870-d3b1-fb89-1b723cb9d094,1512942064,[48962],Bo Jackson,bo-jackson,1512942064,https://www.igdb.com/collections/bo-jackson
1701,5506a2a7-ab90-4b58-a8f2-3c20bda8a0b8,1442932149,"[2849, 2851, 12886]",All Star Cheer Squad,all-star-cheer-squad,1691748704,https://www.igdb.com/collections/all-star-cheer-squad
4684,a535b30e-e7db-09f0-332e-fc1c61f2446b,1512851669,"[4706, 5737, 47343, 51049]",Bass Pro Shops,bass-pro-shops,1684333459,https://www.igdb.com/collections/bass-pro-shops
654,df56cec6-fda0-0a0f-c817-4fad9c8f27d1,1390383578,"[4007, 4008, 4009, 71407, 73419]",Midway Arcade Treasures,midway-arcade-treasures,1692175779,https://www.igdb.com/collections/midway-arcade-treasures
1663,644913da-87a7-1325-f2a4-06422134e5e3,1442356968,"[4527, 12541]",The Chaos Engine,the-chaos-engine,1687351060,https://www.igdb.com/collections/the-chaos-engine
289,bc608ab0-412e-d463-a783-4b2bed55f4cb,1348332563,"[1321, 1325, 1326, 1327, 1328, 1329, 1330, 26701, 27508, 142996, 146695, 146696, 146729, 146987, 263462]",Turok,turok,1693421447,https://www.igdb.com/collections/turok
1670,e85e352a-10d7-ecf7-5d36-0d4baffff876,1442476554,"[4619, 12593, 38310, 41022, 45250, 48641, 73718, 229982]",Popeye,popeye,1692231677,https://www.igdb.com/collections/popeye
3686,eddfa423-83be-95b7-32ba-201da1b38711,1507804837,"[20914, 65685]",Pocket League Story,pocket-league-story,1683517094,https://www.igdb.com/collections/pocket-league-story
2065,21f43149-f14f-40d6-8d9a-ed8a9071bd8f,1456419186,"[6188, 18093, 18094]",H1Z1,h1z1,1690416776,https://www.igdb.com/collections/h1z1
8162,dee6ea25-880f-2dc4-a939-3fb4540f6ea7,1660529887,"[11426, 11569, 14048, 155362, 160290, 160296, 164453, 164463, 164464, 164465, 164466, 164467, 164468, 164469, 164470, 164471, 164472, 164473, 164474, 164475, 164476, 164477, 164478, 164479, 164480, 164481, 164482, 164483, 193209, 201356]",100% Orange Juice,100-percent-orange-juice,1693185343,https://www.igdb.com/collections/100-percent-orange-juice
1697,41018fa8-9fc9-2301-5093-fd1427eb81d3,1442696063,"[12809, 12810, 12811]",Valhalla,valhalla,1692811222,https://www.igdb.com/collections/valhalla
4687,af8f61a9-9c52-43c8-1aa9-b1769057db78,1512851694,"[27539, 67994]",Horse Racing Manager,horse-racing-manager,1685696152,https://www.igdb.com/collections/horse-racing-manager
4974,461e9a1a-3217-2fcf-ab45-1f1139b9aeb1,1512906033,"[21807, 38303, 70087, 85768, 236658, 251561]",Samba De Amigo,samba-de-amigo,1693269979,https://www.igdb.com/collections/samba-de-amigo
3163,576487e7-9117-c3fa-950b-ddca1ba97bbc,1507192524,"[39122, 39123, 56932, 80273]",Match Day,match-day,1684339400,https://www.igdb.com/collections/match-day
3678,c37a9382-7600-9f70-6c83-cebf427775ce,1507801119,[62856],Industrial Domination,industrial-domination,1507801119,https://www.igdb.com/collections/industrial-domination
5693,529287d2-20be-cbf3-5e51-63d515e9473c,1560661171,[119434],Phantom Spider,phantom-spider,1560661171,https://www.igdb.com/collections/phantom-spider
6082,bd4a969f-d7d0-585a-e4c5-20199030bea9,1585320697,[131986],Family Mysteries,family-mysteries,1585320697,https://www.igdb.com/collections/family-mysteries
5669,d9b81bcf-4535-54ba-c071-e91491016da7,1557299069,[63690],Black Eagle,black-eagle,1557299069,https://www.igdb.com/collections/black-eagle
4706,d9d960c3-afbb-b4e9-fd34-4a40fdf44440,1512851873,"[53484, 67702, 78892, 78893, 78894]",Puzzle Iroiro Gekkan Crossword House,puzzle-iroiro-gekkan-crossword-house,1512851873,https://www.igdb.com/collections/puzzle-iroiro-gekkan-crossword-house
2663,2ce629c0-14c9-55cd-b389-f30214f58d0b,1491938171,"[6773, 44837, 47677, 55051]",Aero Fighters,aero-fighters,1685514543,https://www.igdb.com/collections/aero-fighters
2747,2186cceb-d563-3e70-3cc7-ba890e72002d,1496274082,"[36581, 46917, 70256]",Super Huey,super-huey,1690450783,https://www.igdb.com/collections/super-huey
3275,c4d890f5-4136-9495-5fe1-c4c079532903,1507280101,"[7390, 16596]",PlayStation All-Stars,playstation-all-stars,1692251804,https://www.igdb.com/collections/playstation-all-stars
3213,f5099906-f899-7cb8-2512-53c9e57101b8,1507208256,"[15115, 34560]",Star Wraith series,star-wraith-series,1684330644,https://www.igdb.com/collections/star-wraith-series
320,d98f6912-1b65-1ad2-9f1e-b968f5cb6bdd,1350221861,"[1569, 1570, 21004, 145186]",Jet Set Radio,jet-set-radio,1692252490,https://www.igdb.com/collections/jet-set-radio
1825,037f8783-a8ca-ca9d-82f9-7993e98167d7,1446373067,"[8874, 14397]",Hatoful Boyfriend,hatoful-boyfriend,1692960640,https://www.igdb.com/collections/hatoful-boyfriend
684,33321371-fee1-4a55-896e-27a47a2c2292,1390749008,"[2154, 4212, 4213, 4214, 10094, 29202]",Cities XL,cities-xl,1689929915,https://www.igdb.com/collections/cities-xl
8855,5eee6663-9e20-6cdd-a78c-42b641886fff,1687997872,[254977],Siege Hero,siege-hero,1687997872,https://www.igdb.com/collections/siege-hero
246,eafe28a2-23ad-5829-bf39-6a7ffa3fd93c,1341158849,"[616, 1150, 1151, 1152, 2924, 21127, 27860, 94068, 94069, 206502, 206503, 206510, 262650, 262651]",Broken Sword,broken-sword,1693269128,https://www.igdb.com/collections/broken-sword
2943,7c6b7446-f4be-6f78-72cb-312ca8b1ebad,1506528417,"[27970, 41782, 44420, 44421, 46293, 56396, 56397, 60804, 65049, 65524, 69002, 80725, 83308, 83310, 83311, 83312, 113395, 136748, 140284, 140293, 242519]",Daisenryaku,daisenryaku,1692058254,https://www.igdb.com/collections/daisenryaku
742,09606061-cb86-0779-d617-6189c989231a,1391706011,"[4998, 5188]",Marvel Super Hero Squad,marvel-super-hero-squad,1692190438,https://www.igdb.com/collections/marvel-super-hero-squad
4717,d2f608d0-100b-956c-9a68-cfd26b337fed,1512852113,"[67753, 67755]",Konami Kids Playground,konami-kids-playground,1683876055,https://www.igdb.com/collections/konami-kids-playground
1329,98f28a5f-1ae8-906a-26a8-032c37282a29,1430253103,"[9956, 9957, 9958, 9959, 11086, 51344, 52568, 52569]",Airline Tycoon,airline-tycoon,1684757630,https://www.igdb.com/collections/airline-tycoon
2777,c9993cbb-6688-b03f-f587-0ed82c7149c3,1497067797,"[6852, 39060, 39062, 191644, 255243, 255262, 255309, 255318, 255319]",Renegade,renegade,1692995369,https://www.igdb.com/collections/renegade
6413,ff6e78b7-12a1-3407-59fb-fb4a8a00012c,1597043936,[136540],Townsmen,townsmen,1597043936,https://www.igdb.com/collections/townsmen
6412,1dc3d7c9-46a8-d79b-4fb1-c7e82492bf88,1596807650,[136513],Reach for the stars,reach-for-the-stars,1596807650,https://www.igdb.com/collections/reach-for-the-stars
217,45db872b-802d-7c15-ac9d-bbf8b0ffccd9,1321703043,"[883, 14438, 14466, 14467, 14468, 14469]",Steel Panthers,steel-panthers,1685365332,https://www.igdb.com/collections/steel-panthers
2543,3aed2d74-57c4-2017-0457-87cc9d29e6d1,1481092205,"[3580, 23962, 26262, 49892, 49950, 70606]",Quest,quest,1691048066,https://www.igdb.com/collections/quest
5717,d2460c0d-6437-0195-b9f4-d8924d3e49aa,1563526127,"[120876, 120877]",TU,tu,1563526127,https://www.igdb.com/collections/tu
5720,765f1c57-7412-3244-3063-0117ddd4ce85,1564086231,[120560],60 Seconds,60-seconds,1564086231,https://www.igdb.com/collections/60-seconds
3736,2946559f-9aca-0682-27f5-708bb15dc888,1507809605,"[19915, 45266, 45267, 45268, 45269, 50020, 57675, 73644, 79003, 94394, 110397, 141807, 146652, 146654, 252162, 252164, 253123]",Madou Monogatari,madou-monogatari,1691749504,https://www.igdb.com/collections/madou-monogatari
4197,519d0577-baf4-eef6-18ba-c3a4f70adc96,1509096423,"[45935, 73840, 77638, 205623]",Connect Four,connect-four,1681468995,https://www.igdb.com/collections/connect-four
5724,4bfb8233-de1e-f8ce-24ef-c39c4fe55263,1564473588,"[27760, 61641, 84314, 136926, 139018]",D.C. ~Da Capo~,dc-da-capo,1693442284,https://www.igdb.com/collections/dc-da-capo
5722,20f9daf1-77fa-6bdb-24ed-d58a252fb912,1564441525,"[13547, 30154]",Waves,waves,1692352246,https://www.igdb.com/collections/waves
1310,1da6541a-9d00-9fd7-485a-6d7295277f2b,1429094678,"[9761, 39205, 41512, 46498, 47692, 91951, 92498, 145634]",Cut the Rope,cut-the-rope,1691162276,https://www.igdb.com/collections/cut-the-rope
5723,fd9a5300-f7fa-2905-02a6-9e262a76b9eb,1564473569,[94853],RTL Biathlon,rtl-biathlon,1564473569,https://www.igdb.com/collections/rtl-biathlon
8909,02a90f51-aed4-e90a-f81d-c2648f5a7871,1691402916,[260444],VenusBlood,venusblood,1691784705,https://www.igdb.com/collections/venusblood
4726,aa907340-527d-4f89-513d-a6145df6cf26,1512852461,"[45914, 66752, 66849, 67659, 69818, 70312, 70456, 70489, 71579, 73464, 73488, 73958, 74082, 79495, 138253]",Magic School Bus,magic-school-bus,1693316932,https://www.igdb.com/collections/magic-school-bus
5048,348c9c0d-d8c8-a48d-24de-ac49574dc66c,1512942104,"[3902, 24257, 49198, 49402]",Duel Masters,duel-masters,1690830396,https://www.igdb.com/collections/duel-masters
3783,2e2413b3-ae00-f618-40a2-7c227d5e14d8,1507814113,"[19641, 21439, 64558, 64905]",Eureka Seven,eureka-seven,1685934571,https://www.igdb.com/collections/eureka-seven
7051,f33862d3-ac84-a963-d721-9d3a6396ef72,1622484123,"[37842, 48969, 123113, 150163, 179707, 179708, 179709, 179710, 236679, 263865]",Bombliss,bombliss,1693312480,https://www.igdb.com/collections/bombliss
7682,5dadb5ce-4d06-08e2-3971-582c2054d70a,1646482590,[5984],pool shark,pool-shark,1670973514,https://www.igdb.com/collections/pool-shark
4047,12969cf6-8576-f9ae-e0f4-e8188004dbe8,1507922694,"[21383, 61990, 65413, 66427, 72886, 72919, 152308]",The Fast and The Furious,the-fast-and-the-furious,1691111685,https://www.igdb.com/collections/the-fast-and-the-furious
6414,ac4066e3-9b11-4da4-2c0c-44458a48c97e,1597045029,"[47645, 49522]",Calciobit,calciobit,1683164266,https://www.igdb.com/collections/calciobit
7905,bcdfdbbd-f3c3-ed83-8cce-a6bb5eeb0bdf,1653650370,"[66964, 202897, 202901]",Kimi ni Todoke,kimi-ni-todoke,1691140132,https://www.igdb.com/collections/kimi-ni-todoke
6416,381a0fa5-c5c8-9ae7-800c-6d99afe33295,1597075875,"[60857, 64631, 142398]",Fuuraiki,fuuraiki,1685683168,https://www.igdb.com/collections/fuuraiki
723,1b91e415-032e-d31a-5801-86a67cfc68c5,1391366499,"[4280, 4301, 4310, 18705]",Shock Wave,shock-wave,1686038830,https://www.igdb.com/collections/shock-wave
2739,70ff8edc-08ad-3e7d-5b0a-5095d22be6f5,1496147825,"[644, 23768, 36536]",Microsoft Combat Flight Simulator,microsoft-combat-flight-simulator,1691738927,https://www.igdb.com/collections/microsoft-combat-flight-simulator
456,a00e7c97-c694-901c-9031-cc6d77d0b4b8,1372406685,"[2249, 2250, 2251]",Deathspank,deathspank,1692612796,https://www.igdb.com/collections/deathspank
714,5df3700c-0c46-b2d0-768f-d74365b2c043,1391261709,"[2235, 2237, 4604, 4760, 64399, 79816, 151643, 199424, 218800, 218804, 218805, 218807, 218808, 218809, 218810, 218812, 218813, 218814, 218815, 218817, 218818, 218819, 218820, 231670, 239135, 239487]",Centipede,centipede,1691974199,https://www.igdb.com/collections/centipede
3459,946110ba-0776-f61e-857c-c31803e73d9d,1507575878,"[9467, 25275, 36818, 51892, 58425, 58427, 58428, 77003]",Strategic Command,strategic-command,1692619884,https://www.igdb.com/collections/strategic-command
7765,e6a419cc-f241-7a06-2a5e-21e8a8cb0e92,1649315878,[56001],Love Nikki,love-nikki,1670232705,https://www.igdb.com/collections/love-nikki
3833,405fb60e-3f6e-921c-c885-f05efbfbd0cb,1507814982,"[25263, 58783]",The Playroom,the-playroom,1682670659,https://www.igdb.com/collections/the-playroom
5821,24fb8c94-c43f-6e0c-0500-b4b5bdb05ffc,1570311497,"[122762, 122763, 122764]",BattleSky Brigade,battlesky-brigade,1691405568,https://www.igdb.com/collections/battlesky-brigade
4787,46eb43e5-8347-4969-f3d8-bfc0035c107b,1512853226,"[66533, 66577, 66663, 66664, 66665, 66666, 66667, 66668, 66911, 66966, 67107]",Flips,flips,1681994414,https://www.igdb.com/collections/flips
4847,4631ae16-f3ab-02f5-6688-f76e749457ed,1512856144,"[66501, 66502, 66503, 66504, 84392]",Zeebo Extreme,zeebo-extreme,1689494383,https://www.igdb.com/collections/zeebo-extreme
2717,156e8529-2244-08a0-d483-e60f27502f06,1494929191,"[3710, 5718, 24187]",Airforce Delta,airforce-delta,1686529897,https://www.igdb.com/collections/airforce-delta
6575,0f7b4c10-9962-1dd0-e609-41953a2e3398,1603312915,"[6672, 41273, 41274, 41417, 41418, 85774, 98885, 134434, 179967, 179968, 179969, 179970]",Famicom Mukashibanashi,famicom-mukashibanashi,1693226461,https://www.igdb.com/collections/famicom-mukashibanashi
1189,c8297dc8-d07a-5ceb-7f57-b4cdda31d7ea,1422458308,"[7157, 7158, 8764, 17620, 42990, 42991, 46015, 64119, 66468]",Record of Agarest War,record-of-agarest-war,1692868362,https://www.igdb.com/collections/record-of-agarest-war
863,260145de-9b72-b386-aca7-35414ae00fe7,1397253538,"[4423, 6033, 22021, 43913, 46273, 46662, 74905, 80164, 109595, 110060, 254613]",Thunder Force,thunder-force,1692904226,https://www.igdb.com/collections/thunder-force
8405,6c72f78d-6bc4-7d03-ec56-528ec629cde0,1667733415,"[141086, 224510, 231713, 249632]",The World's Hardest Game,the-worlds-hardest-game,1691483098,https://www.igdb.com/collections/the-worlds-hardest-game
3778,d7ef5aa8-e0ab-89e8-0468-62401874f51f,1507814037,"[64142, 65682]",Gravity Guy,gravity-guy,1685426203,https://www.igdb.com/collections/gravity-guy
3753,8ae084cf-9eb4-e5be-7e16-516be8215dc4,1507813095,"[42060, 42264, 61245]",Final Match Tennis,final-match-tennis,1691976566,https://www.igdb.com/collections/final-match-tennis
287,6f713d75-059c-f995-6ef5-c353ee4c48af,1347739990,"[1293, 1294, 1295, 1296, 1297, 1298, 1299, 1300, 1301, 1302, 1303, 1304, 11171, 25530, 28173, 77978, 77979, 82078, 118218, 118900, 119071, 174907]",Ghost Recon,ghost-recon,1693487246,https://www.igdb.com/collections/ghost-recon
8088,c225a741-982c-ed87-a240-1b0c40133b2a,1658200991,"[129694, 132660, 195461]",The Test Trilogy,the-test-trilogy,1688586771,https://www.igdb.com/collections/the-test-trilogy
4759,183ba461-5af1-941b-e3d5-beb9292e5193,1512852856,[13626],Crosstown,crosstown,1512852856,https://www.igdb.com/collections/crosstown
8191,d988e7ff-87bf-983f-f1fa-d7d61f4b7eea,1661747326,"[45550, 48439, 214836]",Kujaku-ou,kujaku-ou--1,1684120286,https://www.igdb.com/collections/kujaku-ou--1
5776,2b444d94-030d-6a6e-ee2c-e7cdffa640fa,1568139189,[70457],The Awesome Adventures of Victor Vector & Yondo,the-awesome-adventures-of-victor-vector-and-yondo,1568139189,https://www.igdb.com/collections/the-awesome-adventures-of-victor-vector-and-yondo
2780,4b98c2f1-5ff8-6ea4-b5d8-2b4ad0ad5b45,1497129982,[36941],Cardboard,cardboard,1497129982,https://www.igdb.com/collections/cardboard
5779,a1456825-560e-7605-6cba-5bb79161f0eb,1569400800,[122566],Jiji and the Mysterious Forest,jiji-and-the-mysterious-forest,1569400800,https://www.igdb.com/collections/jiji-and-the-mysterious-forest
1777,6bd235b8-ea80-74c2-b59c-d22dcfc3a138,1445275338,"[7758, 10606, 10664, 11967, 13689, 40863, 64402, 70183, 73043, 78656, 80932, 120375, 150203, 172788, 232695]",Asteroids,asteroids,1693488639,https://www.igdb.com/collections/asteroids
5782,26e7b902-4352-23ae-79ff-6610e75a2182,1569771265,[122628],Cosmo Fighter,cosmo-fighter,1569771265,https://www.igdb.com/collections/cosmo-fighter
1783,a69b54d5-8995-12fd-450c-71c893d926e3,1445282723,"[11917, 13797, 14268]",Arnie,arnie,1684929548,https://www.igdb.com/collections/arnie
2797,af8fd677-93bd-ba06-9c42-cc418e47719b,1498189069,"[36560, 39743]",Infogrames Mysteries,infogrames-mysteries,1498189069,https://www.igdb.com/collections/infogrames-mysteries
1807,e6fa1c8e-fd3d-19e7-f45a-d234aeb64720,1445783771,"[11915, 14267]",Armour-Geddon,armour-geddon,1445783771,https://www.igdb.com/collections/armour-geddon
2814,00a0f0d9-1d50-cb66-34cd-81b489fab60b,1499783979,[37100],Emerald Mine,emerald-mine,1499783979,https://www.igdb.com/collections/emerald-mine
3821,e44c1add-56b3-ec84-cc80-1edf7a650ad7,1507814726,"[57369, 57370]",Rizzoli and Isles,rizzoli-and-isles,1507814726,https://www.igdb.com/collections/rizzoli-and-isles
8239,b6daf84a-9fe7-1ac8-68b5-8647713a667e,1663122052,[198780],My First Tiger,my-first-tiger,1671012428,https://www.igdb.com/collections/my-first-tiger
1052,6a22fa69-6257-7346-6b16-c13c15ad4ecb,1411988855,"[2367, 7790, 27438, 45096, 46238, 49840, 50995, 145058, 145059]",Blaster Master,blaster-master,1693514633,https://www.igdb.com/collections/blaster-master
6601,68d59137-6fb7-d8d0-8976-805d50eb3695,1604744607,"[5454, 50265]",Space Ace,space-ace,1688000562,https://www.igdb.com/collections/space-ace
1837,3ee08597-bf71-7d4e-3aa6-b77a98370463,1446763007,"[2461, 5630, 8732, 12760, 12761]",Pool of Radiance,pool-of-radiance,1693224993,https://www.igdb.com/collections/pool-of-radiance
1461,6d5acadb-ed04-103f-e0dc-7e6dd06cdde4,1433237262,"[2027, 8544, 8779, 10934, 10935, 10936, 10937, 10938, 10950, 14643, 14644, 14645, 19868, 30143, 128068]",Sword of the Stars,sword-of-the-stars,1692764608,https://www.igdb.com/collections/sword-of-the-stars
2749,7dd09963-f818-0b51-bca4-1f7ac0ffd7a4,1496417844,"[36660, 36689, 122640, 141248, 218658]",Love Live! School idol festival,love-live-school-idol-festival,1692679625,https://www.igdb.com/collections/love-live-school-idol-festival
5783,c91f0bea-e362-e41d-1d86-e3d77faaaed3,1569771435,"[36977, 77086, 102167, 112685, 115560]",DEEP SPACE WAIFU,deep-space-waifu,1690832098,https://www.igdb.com/collections/deep-space-waifu
2850,6b07dd6b-2aa0-3672-364e-79b443ae7b4c,1501872736,"[39298, 39299, 39300, 118840]",Strikers 1945,strikers-1945,1690832630,https://www.igdb.com/collections/strikers-1945
4886,f2fbaf78-080e-3d38-1f3b-1647e9cc33dc,1512904022,"[45764, 93008, 122362, 122616, 222006]",Show do Milhão,show-do-milhao,1692903231,https://www.igdb.com/collections/show-do-milhao
5894,1aa4feac-60ae-f8b7-85f1-4959002a7e25,1573868646,"[33569, 217625]",True Fear: Forsaken Souls,true-fear-forsaken-souls,1692044522,https://www.igdb.com/collections/true-fear-forsaken-souls
8511,8f2d5b27-e7a6-23b6-ae5d-34a9c7dbfb47,1672735559,[230057],Hissatsu Pachinko Station Now,hissatsu-pachinko-station-now,1672735560,https://www.igdb.com/collections/hissatsu-pachinko-station-now
8764,1965e49f-2e2f-9b28-8a83-c2e94dae7dd3,1683279601,[248618],ESPN NBA,espn-nba,1683279602,https://www.igdb.com/collections/espn-nba
6947,a1e35062-0e02-dc47-87a6-4287f03f7d81,1619252885,"[146251, 146285, 146287, 146288, 146290, 146291]",Teenage Mutant Ninja Turtles (2018),teenage-mutant-ninja-turtles-2018,1692080085,https://www.igdb.com/collections/teenage-mutant-ninja-turtles-2018
4993,f9526ffb-b142-acc2-bacc-c304e702d804,1512906829,"[17451, 27660, 29003]",Beach Head,beach-head--1,1690450089,https://www.igdb.com/collections/beach-head--1
5893,f81a38f6-240f-63e2-c938-31c139b4e7e1,1573865190,"[64258, 67817]",Edelweiss,edelweiss,1693481235,https://www.igdb.com/collections/edelweiss
4996,03d55d5f-7cf8-e791-0623-988a5073966e,1512908186,"[9787, 20559]",World Racing,world-racing,1684370974,https://www.igdb.com/collections/world-racing
2875,6274a4e4-0b8f-c18c-cc76-3e1880a51379,1502981264,"[54745, 54746, 56069]",Distorted Travesty,distorted-travesty,1685340714,https://www.igdb.com/collections/distorted-travesty
6415,d2a057ae-1ac0-282a-d2bd-4f6676c786df,1597046584,"[136514, 165305]",Astra Protocol,astra-protocol,1691660615,https://www.igdb.com/collections/astra-protocol
1831,5bff5f3c-20d2-4513-0c72-e6267699cc14,1446760840,"[14420, 14421]",Rules of Engagement,rules-of-engagement,1446760840,https://www.igdb.com/collections/rules-of-engagement
5900,5ad07be1-41af-1a80-746d-a2d3ee2989ff,1574480915,"[76428, 122599]",MY HERO ONE'S JUSTICE,my-hero-ones-justice,1692873704,https://www.igdb.com/collections/my-hero-ones-justice
5910,87b3cc9c-8c22-d05c-93f8-72ebf6178f1a,1575023083,"[25871, 109763, 239953]",Glass Masquerade,glass-masquerade,1692956502,https://www.igdb.com/collections/glass-masquerade
6171,9998f33f-1953-5dc4-4e10-bf264365464a,1589510977,"[95508, 121436, 134011, 241383]",Sonic Robo Blast,sonic-robo-blast,1692508911,https://www.igdb.com/collections/sonic-robo-blast
5172,ed789246-0d75-b16b-c0bc-77d7b185571e,1513690771,[78488],Hackme Game,hackme-game,1513690771,https://www.igdb.com/collections/hackme-game
593,7f8d86df-e994-c812-3597-b640f1aae782,1388708545,"[2191, 3340, 3349, 3350, 18169, 133923, 231489]",Paper Mario,paper-mario,1693423774,https://www.igdb.com/collections/paper-mario
8384,09b665e2-7eef-16aa-3833-23aa080a79ce,1665971147,"[31779, 34780, 115225]",Through Abandoned,through-abandoned,1679535047,https://www.igdb.com/collections/through-abandoned
5890,6518ec74-8760-d875-29f0-939eff3e234d,1573638139,"[125304, 125308]",Nightfall Mysteries,nightfall-mysteries,1670975706,https://www.igdb.com/collections/nightfall-mysteries
4853,9734c895-5c63-b5d3-11b2-53cc2f7083b3,1512856483,"[6163, 6174, 8547]",Steel Battalion,steel-battalion,1692246068,https://www.igdb.com/collections/steel-battalion
5978,5c408faa-20c8-8af2-ea64-e9b9001f6108,1578178105,[127964],Bonyuu Nurse Nakadashi Tengoku! 2,bonyuu-nurse-nakadashi-tengoku-2,1578178105,https://www.igdb.com/collections/bonyuu-nurse-nakadashi-tengoku-2
5980,10e4f48e-ffb8-d1b1-da39-44af134f49c9,1578213671,"[127974, 129773, 129777]",Batta Batta,batta-batta,1578213671,https://www.igdb.com/collections/batta-batta
4994,450ce315-e491-1089-9ca9-2a4b81039373,1512907291,"[4477, 5383, 46684]",Eternal Champions,eternal-champions,1685965379,https://www.igdb.com/collections/eternal-champions
3831,2075fde0-3d3b-7252-2fae-500745a423a6,1507814956,"[17095, 17142, 33110]",Grim Legends,grim-legends,1693308554,https://www.igdb.com/collections/grim-legends
985,4747e0ac-95db-0eac-c11c-20d851264dd5,1402044613,"[7282, 7283, 7284, 18715, 18716, 21305, 21360, 21524, 23065, 23089, 43506, 43507, 43520, 44586, 44710, 77281, 213552]",Buzz!,buzz,1692248421,https://www.igdb.com/collections/buzz
1883,2d133eb9-68fd-5fc5-07f4-5bd9f85ae39a,1448526270,"[8063, 14694, 15276]",Retro City Rampage,retro-city-rampage,1693488326,https://www.igdb.com/collections/retro-city-rampage
467,e4114f59-5903-d9e8-7b8d-21490fb2fc3e,1372433168,"[2272, 2273, 7124, 55195, 78199, 115482, 117496, 119387, 175207]",No More Heroes,no-more-heroes,1693456508,https://www.igdb.com/collections/no-more-heroes
430,9d63e891-0de5-ebad-cd63-414198887cf7,1371720346,"[1384, 2126, 77985, 99733]",Hotline Miami,hotline-miami,1693514312,https://www.igdb.com/collections/hotline-miami
8089,cf230095-04be-3815-fc40-19dab1fce3bd,1658211151,"[194829, 209812]",Utaho no Tatari,utaho-no-tatari,1687250199,https://www.igdb.com/collections/utaho-no-tatari
